date,platform,product_category,model_name,condition,launch_price_usd,launch_price_inr,current_price_usd,current_price_inr,discount_pct,sale_event,stock_status,rating,reviews_count,z_score
29-04-2022,Flipkart,Mac,MacBook Pro 14-inch M1 Pro 512GB,New,1999,195902,2009.74,193221.23,-0.005,Regular Sale,Low Stock,4.7,830,2.628512424
29-04-2022,Amazon,Mac,MacBook Pro 14-inch M1 Pro 512GB,New,1999,195902,1964.29,194268.18,0.017,Regular Sale,In Stock,4.6,506,2.651717198
29-04-2022,Amazon,iPad,iPad (9th Gen) 64GB,Referbished,329,32242,239.5,20398.09,0.272,Regular Sale,In Stock,4.2,759,-1.201968307
29-04-2022,Flipkart,iPad,iPad (9th Gen) 64GB,New,329,32242,323.83,31329.12,0.016,Regular Sale,In Stock,4.7,824,-0.959691146
29-04-2022,Flipkart,iPad,iPad Air (5th Gen) 64GB,Referbished,599,58702,499.58,43027.5,0.166,Regular Sale,In Stock,4.3,319,-0.700406312
29-04-2022,Flipkart,iPad,iPad Air (5th Gen) 64GB,New,599,58702,600.16,59014.71,-0.002,Regular Sale,Out of Stock,4.5,108,-0.346063138
29-04-2022,Flipkart,iPad,iPad Pro 11-inch (M1) 128GB,Referbished,799,78302,570.11,48278.13,0.286,Regular Sale,In Stock,4.4,1718,-0.584030478
29-04-2022,Amazon,iPad,iPad Pro 11-inch (M1) 128GB,New,799,78302,809.42,80358.3,-0.013,Regular Sale,In Stock,4.5,1226,0.126999729
29-04-2022,Flipkart,iPhone,iPhone 13 128GB,New,799,78302,783.69,77554.23,0.019,Regular Sale,In Stock,4.6,1107,0.064849857
29-04-2022,Amazon,iPhone,iPhone 13 128GB,New,799,78302,787.29,76141.86,0.015,Regular Sale,In Stock,4.3,596,0.033545854
29-04-2022,Amazon,iPhone,iPhone 13 128GB,New,799,78302,788.11,76731.01,0.014,Regular Sale,In Stock,4.7,866,0.046603872
30-04-2022,Flipkart,Watch,Apple Watch Series 6 ,Referbished,429,42042,245.72,21191.18,0.427,Regular Sale,In Stock,4.1,1997,-1.184390129
30-04-2022,Flipkart,Watch,Apple Watch Series 6 ,New,429,42042,329.96,31743.43,0.231,Regular Sale,Out of Stock,4.6,2767,-0.95050831
30-04-2022,Amazon,Mac,MacBook Air M1 256GB,New,999,97902,901.53,89085.99,0.098,Regular Sale,In Stock,4.5,929,0.320441698
30-04-2022,Amazon,Mac,MacBook Pro 14-inch M1 Pro 512GB,Referbished,1999,195902,1415.98,120622.42,0.292,Regular Sale,In Stock,4,878,1.019420362
30-04-2022,Flipkart,iPad,iPad Air (4th Gen) 64GB,New,599,58702,490.32,47216.66,0.181,Regular Sale,In Stock,4.3,2771,-0.607557075
30-04-2022,Amazon,iPad,iPad Air (5th Gen) 64GB,Referbished,599,58702,463.63,39346.74,0.226,Regular Sale,Out of Stock,4.4,234,-0.781987287
30-04-2022,Flipkart,iPad,iPad Air (5th Gen) 64GB,Referbished,599,58702,477.88,40535.4,0.202,Regular Sale,In Stock,4.2,267,-0.755641629
30-04-2022,Flipkart,iPad,iPad Air (5th Gen) 64GB,New,599,58702,607.24,60445.04,-0.014,Regular Sale,In Stock,4.2,122,-0.314361067
30-04-2022,Flipkart,iPad,iPad Air (5th Gen) 64GB,New,599,58702,593.83,58629.12,0.009,Regular Sale,Low Stock,4.8,198,-0.354609419
30-04-2022,Flipkart,iPad,iPad Pro 11-inch (M1) 128GB,New,799,78302,789.98,76964.13,0.011,Regular Sale,In Stock,4.7,973,0.051770783
30-04-2022,Amazon,iPad,iPad Pro 11-inch (M1) 128GB,Referbished,799,78302,590.94,50684.11,0.26,Regular Sale,In Stock,4,966,-0.530703938
30-04-2022,Flipkart,iPad,iPad Pro 11-inch (M1) 128GB,New,799,78302,800.71,78065.44,-0.002,Regular Sale,In Stock,4.4,1117,0.0761804
30-04-2022,Flipkart,iPhone,iPhone 12 64GB,New,799,78302,685.25,66194.88,0.142,Regular Sale,In Stock,4.5,2361,-0.18692066
30-04-2022,Flipkart,iPhone,iPhone 12 64GB,New,799,78302,701.02,67435.04,0.123,Regular Sale,Low Stock,4.5,1238,-0.159433548
30-04-2022,Amazon,iPhone,iPhone 12 Pro 128GB,Referbished,999,97902,719.15,60479.98,0.28,Regular Sale,Out of Stock,3.9,2216,-0.313586651
30-04-2022,Flipkart,iPhone,iPhone 12 Pro 128GB,New,999,97902,901.32,87329.92,0.098,Regular Sale,In Stock,4.8,1277,0.281519871
30-04-2022,Amazon,iPhone,iPhone 13 Pro Max 256GB,New,1199,117502,1220.69,121014.23,-0.018,Regular Sale,In Stock,4.5,956,1.028104503
30-04-2022,Flipkart,iPhone,iPhone 13 Pro Max 256GB,New,1199,117502,1184.89,116365.47,0.012,Regular Sale,In Stock,4.7,857,0.925068616
01-05-2022,Flipkart,Watch,Apple Watch Series 7 (45mm),New,429,42042,435.74,43497.96,-0.016,Regular Sale,In Stock,4.6,968,-0.689978958
01-05-2022,Amazon,Mac,MacBook Air M1 256GB,New,999,97902,903.79,87732.21,0.095,Regular Sale,In Stock,4.6,2583,0.290436293
01-05-2022,Amazon,iPad,iPad (9th Gen) 64GB,Referbished,329,32242,255.24,21964.44,0.224,Regular Sale,In Stock,3.8,1036,-1.167251466
01-05-2022,Flipkart,iPad,iPad (9th Gen) 64GB,New,329,32242,325.99,31593.84,0.009,Regular Sale,In Stock,4.7,1219,-0.953823848
01-05-2022,Flipkart,iPhone,iPhone 12 Pro 128GB,New,999,97902,907.46,87431.62,0.092,Regular Sale,In Stock,4.5,1743,0.283773967
01-05-2022,Flipkart,iPhone,iPhone 12 Pro 128GB,New,999,97902,890.31,87295.85,0.109,Regular Sale,In Stock,4.7,1980,0.280764738
01-05-2022,Amazon,iPhone,iPhone 12 Pro 128GB,New,999,97902,894.09,86994.32,0.105,Regular Sale,In Stock,4.8,1749,0.274081577
02-05-2022,Amazon,Watch,Apple Watch Series 6 ,Referbished,429,42042,268.96,22614.1,0.373,Regular Sale,In Stock,4.3,1342,-1.152852294
02-05-2022,Amazon,Watch,Apple Watch Series 6 ,New,429,42042,325.98,31646.56,0.24,Regular Sale,In Stock,4.5,2274,-0.952655353
02-05-2022,Flipkart,Mac,MacBook Air M1 256GB,New,999,97902,894.87,88019.65,0.104,Regular Sale,In Stock,4.2,2426,0.296807161
02-05-2022,Flipkart,Mac,MacBook Air M1 256GB,New,999,97902,902.07,90091.81,0.097,Regular Sale,In Stock,4.6,1838,0.342734859
02-05-2022,Amazon,Mac,MacBook Pro 14-inch M1 Pro 512GB,New,1999,195902,1977.28,191330.78,0.011,Regular Sale,In Stock,4.6,751,2.586612177
02-05-2022,Amazon,iPad,iPad (9th Gen) 64GB,New,329,32242,324.61,31263.94,0.013,Regular Sale,Low Stock,4.5,1129,-0.961135806
02-05-2022,Flipkart,iPad,iPad (9th Gen) 64GB,Referbished,329,32242,274.25,23268.78,0.166,Regular Sale,Out of Stock,4,837,-1.138341858
02-05-2022,Amazon,iPad,iPad Air (4th Gen) 64GB,New,599,58702,495.41,48341.11,0.173,Regular Sale,In Stock,4.6,2672,-0.582634579
02-05-2022,Flipkart,iPad,iPad Pro 11-inch (M1) 128GB,New,799,78302,810.85,78287.55,-0.015,Regular Sale,In Stock,4.5,1399,0.081103283
02-05-2022,Flipkart,iPhone,iPhone 12 64GB,Referbished,799,78302,498.32,41663.28,0.376,Regular Sale,In Stock,4,1357,-0.73064311
02-05-2022,Flipkart,iPhone,iPhone 12 64GB,New,799,78302,706.64,70337.41,0.116,Regular Sale,In Stock,4.5,2646,-0.095104938
02-05-2022,Flipkart,iPhone,iPhone 12 Pro 128GB,New,999,97902,902.32,87592.29,0.097,Regular Sale,In Stock,4.4,1729,0.287335083
02-05-2022,Amazon,iPhone,iPhone 13 128GB,New,799,78302,789.54,77603.16,0.012,Regular Sale,In Stock,4.3,880,0.06593435
02-05-2022,Amazon,iPhone,iPhone 13 Pro Max 256GB,New,1199,117502,1175.13,116208.77,0.02,Regular Sale,In Stock,4.5,344,0.921595491
02-05-2022,Amazon,iPhone,iPhone 13 Pro Max 256GB,Referbished,1199,117502,924.36,77584.66,0.229,Regular Sale,In Stock,4.4,875,0.065524313
02-05-2022,Flipkart,iPhone,iPhone 13 Pro Max 256GB,New,1199,117502,1218.34,119573.1,-0.016,Regular Sale,In Stock,4.4,1224,0.996163059
03-05-2022,Amazon,Watch,Apple Watch Series 6 ,New,429,42042,324.71,31989.55,0.243,Regular Sale,In Stock,4.3,1974,-0.945053266
03-05-2022,Flipkart,Watch,Apple Watch Series 6 ,New,429,42042,329.29,32472.5,0.232,Regular Sale,In Stock,4.6,1972,-0.934349082
03-05-2022,Amazon,Mac,MacBook Air M1 256GB,New,999,97902,884.23,86999.17,0.115,Regular Sale,In Stock,4.3,2444,0.274189073
03-05-2022,Flipkart,Mac,MacBook Pro 14-inch M1 Pro 512GB,New,1999,195902,2036.69,202865.29,-0.019,Regular Sale,In Stock,4.4,346,2.842264969
03-05-2022,Amazon,Mac,MacBook Pro 14-inch M1 Pro 512GB,New,1999,195902,2013.04,199939.59,-0.007,Regular Sale,Out of Stock,4.5,917,2.777419269
03-05-2022,Amazon,iPad,iPad Air (4th Gen) 64GB,New,599,58702,500.1,49533.02,0.165,Regular Sale,Out of Stock,4.7,3034,-0.556216888
03-05-2022,Amazon,iPad,iPad Air (4th Gen) 64GB,New,599,58702,501.6,50058.22,0.163,Regular Sale,Out of Stock,4.5,1894,-0.544576268
03-05-2022,Amazon,iPad,iPad Air (5th Gen) 64GB,New,599,58702,595.74,58445.72,0.005,Regular Sale,In Stock,4.7,90,-0.358674327
03-05-2022,Amazon,iPad,iPad Pro 11-inch (M1) 128GB,Referbished,799,78302,569.23,47955.7,0.288,Regular Sale,In Stock,4.1,1380,-0.59117687
03-05-2022,Amazon,iPad,iPad Pro 11-inch (M1) 128GB,New,799,78302,797.12,79473.37,0.002,Regular Sale,In Stock,4.3,678,0.107385994
03-05-2022,Amazon,iPhone,iPhone 12 64GB,New,799,78302,710.29,68372.66,0.111,Regular Sale,Out of Stock,4.5,1658,-0.138651983
03-05-2022,Amazon,iPhone,iPhone 12 64GB,New,799,78302,705.58,68695.33,0.117,Regular Sale,In Stock,4.7,3083,-0.131500271
03-05-2022,Amazon,iPhone,iPhone 12 Pro 128GB,New,999,97902,897.45,87991.7,0.102,Regular Sale,In Stock,4.4,2066,0.296187673
03-05-2022,Amazon,iPhone,iPhone 13 128GB,New,799,78302,789.24,76779.45,0.012,Regular Sale,In Stock,4.4,757,0.047677505
03-05-2022,Flipkart,iPhone,iPhone 13 Pro Max 256GB,Referbished,1199,117502,867.26,73752.16,0.277,Regular Sale,In Stock,4.4,884,-0.019419853
04-05-2022,Flipkart,Watch,Apple Watch Series 7 (45mm),New,429,42042,421.8,41008.58,0.017,Regular Sale,In Stock,4.2,763,-0.745153989
04-05-2022,Amazon,Watch,Apple Watch Series 7 (45mm),Referbished,429,42042,307.08,26425.83,0.284,Regular Sale,In Stock,4.4,764,-1.068368478
04-05-2022,Amazon,Watch,Apple Watch Series 7 (45mm),Referbished,429,42042,319.96,26783.57,0.254,Regular Sale,Out of Stock,4.2,1072,-1.06043947
04-05-2022,Amazon,Mac,MacBook Air M1 256GB,New,999,97902,892.28,87824.04,0.107,Regular Sale,In Stock,4.5,1242,0.292471629
04-05-2022,Amazon,Mac,MacBook Air M1 256GB,New,999,97902,883.56,85123.89,0.116,Regular Sale,In Stock,4.7,2546,0.232625056
04-05-2022,Amazon,Mac,MacBook Pro 14-inch M1 Pro 512GB,New,1999,195902,1999.31,193947.77,0,Regular Sale,In Stock,4.6,682,2.644615577
04-05-2022,Amazon,iPad,iPad (9th Gen) 64GB,New,329,32242,326.4,32298.28,0.008,Regular Sale,In Stock,4.2,1223,-0.938210523
04-05-2022,Flipkart,iPad,iPad Air (5th Gen) 64GB,New,599,58702,593.57,58408.04,0.009,Regular Sale,In Stock,4.7,106,-0.359509473
04-05-2022,Amazon,iPad,iPad Pro 11-inch (M1) 128GB,New,799,78302,814.67,79727.75,-0.02,Regular Sale,In Stock,4.8,1868,0.113024115
04-05-2022,Flipkart,iPad,iPad Pro 11-inch (M1) 128GB,New,799,78302,794.61,79069.88,0.005,Regular Sale,In Stock,4.6,1415,0.098442975
04-05-2022,Amazon,iPad,iPad Pro 11-inch (M1) 128GB,Referbished,799,78302,616.03,51826,0.229,Regular Sale,In Stock,4.3,1184,-0.505394899
04-05-2022,Amazon,iPhone,iPhone 12 Pro 128GB,Referbished,999,97902,684.58,58916.11,0.315,Regular Sale,In Stock,3.9,1138,-0.348248525
04-05-2022,Flipkart,iPhone,iPhone 12 Pro 128GB,Referbished,999,97902,643.86,54948.74,0.355,Regular Sale,Low Stock,4.4,909,-0.436181972
04-05-2022,Amazon,iPhone,iPhone 12 Pro 128GB,New,999,97902,885.51,85089.81,0.114,Regular Sale,In Stock,4.3,826,0.231869702
05-05-2022,Flipkart,Watch,Apple Watch Series 7 (45mm),New,429,42042,432.92,41612.53,-0.009,Regular Sale,In Stock,4.6,515,-0.731767941
05-05-2022,Amazon,Watch,Apple Watch Series 7 (45mm),New,429,42042,422.86,40701.82,0.014,Regular Sale,In Stock,4.5,781,-0.751953069
05-05-2022,Flipkart,Mac,MacBook Air M1 256GB,New,999,97902,899.94,86513.54,0.099,Regular Sale,In Stock,4.2,2624,0.263425489
05-05-2022,Flipkart,Mac,MacBook Pro 14-inch M1 Pro 512GB,Referbished,1999,195902,1617.58,134850.97,0.191,Regular Sale,In Stock,4.4,342,1.334784303
05-05-2022,Flipkart,Mac,MacBook Pro 14-inch M1 Pro 512GB,New,1999,195902,2012.6,194848.08,-0.007,Regular Sale,Out of Stock,4.9,1053,2.664570197
05-05-2022,Amazon,Mac,MacBook Pro 14-inch M1 Pro 512GB,Referbished,1999,195902,1654.64,142288.31,0.172,Regular Sale,In Stock,4.1,770,1.49962674
05-05-2022,Amazon,iPad,iPad (9th Gen) 64GB,New,329,32242,324.95,32422.04,0.012,Regular Sale,In Stock,4.3,687,-0.935467486
05-05-2022,Flipkart,iPad,iPad Air (5th Gen) 64GB,New,599,58702,595.36,59142.34,0.006,Regular Sale,In Stock,4.4,163,-0.343234326
05-05-2022,Flipkart,iPad,iPad Air (5th Gen) 64GB,Referbished,599,58702,417.4,35560.81,0.303,Regular Sale,In Stock,4.2,123,-0.865899267
05-05-2022,Flipkart,iPad,iPad Pro 11-inch (M1) 128GB,New,799,78302,791.41,77726.54,0.009,Regular Sale,In Stock,4.8,1159,0.068668964
05-05-2022,Amazon,iPhone,iPhone 12 64GB,New,799,78302,687.34,67147.64,0.14,Regular Sale,In Stock,4.6,2464,-0.165803529
05-05-2022,Amazon,iPhone,iPhone 13 128GB,New,799,78302,794.85,79331.52,0.005,Regular Sale,In Stock,4.4,724,0.104242007
05-05-2022,Flipkart,iPhone,iPhone 13 128GB,New,799,78302,808.47,79222.9,-0.012,Regular Sale,In Stock,4.8,1275,0.101834536
05-05-2022,Amazon,iPhone,iPhone 13 128GB,New,799,78302,783.5,75902,0.019,Regular Sale,In Stock,4.3,502,0.028229557
05-05-2022,Flipkart,iPhone,iPhone 13 128GB,New,799,78302,805.09,78439.13,-0.008,Regular Sale,Low Stock,4.3,713,0.084462927
05-05-2022,Amazon,iPhone,iPhone 13 Pro Max 256GB,New,1199,117502,1198.9,117643.57,0,Regular Sale,In Stock,4.2,1239,0.953396636
05-05-2022,Flipkart,iPhone,iPhone 13 Pro Max 256GB,New,1199,117502,1213.61,119998.51,-0.012,Regular Sale,In Stock,4.7,380,1.005591917
05-05-2022,Amazon,iPhone,iPhone 13 Pro Max 256GB,New,1199,117502,1221,118497.51,-0.018,Regular Sale,In Stock,4.2,785,0.972323504
05-05-2022,Flipkart,iPhone,iPhone 13 Pro Max 256GB,Referbished,1199,117502,1010.69,86451.71,0.157,Regular Sale,In Stock,4.3,774,0.262055079
06-05-2022,Flipkart,Watch,Apple Watch Series 6 ,New,429,42042,335.35,33104.78,0.218,Regular Sale,In Stock,4.3,1344,-0.920335123
06-05-2022,Amazon,Watch,Apple Watch Series 7 (45mm),Referbished,429,42042,319.16,27088.33,0.256,Regular Sale,Out of Stock,4.4,1014,-1.053684718
06-05-2022,Amazon,Watch,Apple Watch Series 7 (45mm),Referbished,429,42042,310.72,26705.61,0.276,Regular Sale,In Stock,4,980,-1.062167388
06-05-2022,Amazon,Watch,Apple Watch Series 7 (45mm),Referbished,429,42042,309.02,26694.17,0.28,Regular Sale,In Stock,4,414,-1.062420946
06-05-2022,Flipkart,Watch,Apple Watch Series 7 (45mm),Referbished,429,42042,309.42,26316.6,0.279,Regular Sale,In Stock,4.1,521,-1.07078947
06-05-2022,Flipkart,Mac,MacBook Air M1 256GB,New,999,97902,909.1,87982.27,0.09,Regular Sale,In Stock,4.4,1334,0.295978665
06-05-2022,Amazon,Mac,MacBook Air M1 256GB,New,999,97902,885.68,87956.89,0.113,Regular Sale,In Stock,4.4,1980,0.295416138
06-05-2022,Amazon,Mac,MacBook Air M1 256GB,Referbished,999,97902,733.32,61988.81,0.266,Regular Sale,Out of Stock,4.3,1346,-0.280144693
06-05-2022,Flipkart,Mac,MacBook Pro 14-inch M1 Pro 512GB,New,1999,195902,2027.74,201079.11,-0.014,Regular Sale,In Stock,4.5,858,2.80267578
06-05-2022,Amazon,Mac,MacBook Pro 14-inch M1 Pro 512GB,New,1999,195902,2037.74,200820.42,-0.019,Regular Sale,In Stock,4.7,685,2.796942131
06-05-2022,Flipkart,Mac,MacBook Pro 14-inch M1 Pro 512GB,New,1999,195902,1963.3,192753.33,0.018,Regular Sale,In Stock,4.6,376,2.618141811
06-05-2022,Amazon,iPad,iPad (9th Gen) 64GB,New,329,32242,323.74,32179.52,0.016,Regular Sale,In Stock,4.2,1085,-0.940842739
06-05-2022,Flipkart,iPad,iPad Air (4th Gen) 64GB,New,599,58702,499.11,49182.52,0.167,Regular Sale,Out of Stock,4.7,2455,-0.563985428
06-05-2022,Flipkart,iPad,iPad Pro 11-inch (M1) 128GB,New,799,78302,804.56,78670.52,-0.007,Regular Sale,In Stock,4.2,1773,0.089591494
06-05-2022,Flipkart,iPad,iPad Pro 11-inch (M1) 128GB,Referbished,799,78302,620.29,52715.61,0.224,Regular Sale,In Stock,4.4,1279,-0.485677435
06-05-2022,Flipkart,iPhone,iPhone 12 Pro 128GB,New,999,97902,912.88,89144.92,0.086,Regular Sale,In Stock,4.6,2484,0.321747832
06-05-2022,Flipkart,iPhone,iPhone 12 Pro 128GB,New,999,97902,912.95,91014.65,0.086,Regular Sale,In Stock,4.6,2728,0.363188838
06-05-2022,Flipkart,iPhone,iPhone 13 128GB,New,799,78302,798.63,79712,0,Regular Sale,In Stock,4.6,680,0.112675029
06-05-2022,Amazon,iPhone,iPhone 13 128GB,New,799,78302,800.04,79909.99,-0.001,Regular Sale,In Stock,4.6,1108,0.117063312
06-05-2022,Flipkart,iPhone,iPhone 13 Pro Max 256GB,Referbished,1199,117502,905.07,76771.59,0.245,Regular Sale,In Stock,4,536,0.047503294
06-05-2022,Flipkart,iPhone,iPhone 13 Pro Max 256GB,Referbished,1199,117502,977.15,82420.38,0.185,Regular Sale,Low Stock,4.5,1000,0.172704013
06-05-2022,Flipkart,iPhone,iPhone 13 Pro Max 256GB,New,1199,117502,1204.23,118487.22,-0.004,Regular Sale,In Stock,4.9,491,0.972095435
07-05-2022,Flipkart,Watch,Apple Watch Series 6 ,Referbished,429,42042,259.35,22034.59,0.395,Regular Sale,In Stock,4,1405,-1.16569665
07-05-2022,Amazon,Watch,Apple Watch Series 6 ,New,429,42042,330.71,32625.94,0.229,Regular Sale,Low Stock,4.6,2482,-0.930948212
07-05-2022,Amazon,Watch,Apple Watch Series 7 (45mm),New,429,42042,435.86,43441.66,-0.016,Regular Sale,Out of Stock,4.4,882,-0.691226801
07-05-2022,Amazon,Watch,Apple Watch Series 7 (45mm),New,429,42042,436.58,42901.22,-0.018,Regular Sale,In Stock,4.9,403,-0.703205203
07-05-2022,Amazon,Watch,Apple Watch Series 7 (45mm),New,429,42042,429.82,41692.06,-0.002,Regular Sale,Out of Stock,4.5,671,-0.730005225
07-05-2022,Flipkart,Mac,MacBook Air M1 256GB,New,999,97902,882.33,86894.79,0.117,Regular Sale,In Stock,4.2,2076,0.271875578
07-05-2022,Amazon,Mac,MacBook Air M1 256GB,New,999,97902,891.57,87657.62,0.108,Regular Sale,In Stock,4.2,2485,0.288783068
07-05-2022,Flipkart,Mac,MacBook Air M1 256GB,New,999,97902,909.48,90603.31,0.09,Regular Sale,Low Stock,4.6,2114,0.35407183
07-05-2022,Flipkart,Mac,MacBook Pro 14-inch M1 Pro 512GB,New,1999,195902,2028.42,201525.14,-0.015,Regular Sale,In Stock,4.7,621,2.812561662
07-05-2022,Amazon,Mac,MacBook Pro 14-inch M1 Pro 512GB,Referbished,1999,195902,1539.55,130992.4,0.23,Regular Sale,In Stock,4.5,501,1.249262318
07-05-2022,Amazon,Mac,MacBook Pro 14-inch M1 Pro 512GB,New,1999,195902,1966.72,191748.9,0.016,Regular Sale,In Stock,4.8,394,2.595879458
07-05-2022,Flipkart,iPad,iPad Air (4th Gen) 64GB,New,599,58702,490.82,48738.51,0.181,Regular Sale,Low Stock,4.3,1267,-0.573826539
07-05-2022,Flipkart,iPad,iPad Air (5th Gen) 64GB,New,599,58702,607.79,60721.49,-0.015,Regular Sale,In Stock,4.7,224,-0.308233783
07-05-2022,Flipkart,iPad,iPad Air (5th Gen) 64GB,New,599,58702,599.62,59883.65,-0.001,Regular Sale,Out of Stock,4.5,246,-0.326803808
07-05-2022,Flipkart,iPad,iPad Pro 11-inch (M1) 128GB,Referbished,799,78302,677.66,56811.22,0.152,Regular Sale,In Stock,4.3,1289,-0.394901656
07-05-2022,Amazon,iPad,iPad Pro 11-inch (M1) 128GB,New,799,78302,788.87,77877.86,0.013,Regular Sale,In Stock,4.8,738,0.072022846
07-05-2022,Amazon,iPhone,iPhone 12 64GB,New,799,78302,701.18,69150.63,0.122,Regular Sale,Out of Stock,4.4,1752,-0.121408927
07-05-2022,Amazon,iPhone,iPhone 12 64GB,New,799,78302,711.71,69793.86,0.109,Regular Sale,In Stock,4.3,2033,-0.10715227
07-05-2022,Amazon,iPhone,iPhone 12 Pro 128GB,New,999,97902,901.31,87922.17,0.098,Regular Sale,In Stock,4.4,2935,0.294646598
07-05-2022,Flipkart,iPhone,iPhone 13 128GB,New,799,78302,799.99,79422.17,-0.001,Regular Sale,In Stock,4.7,1214,0.106251189
07-05-2022,Amazon,iPhone,iPhone 13 128GB,New,799,78302,799.13,79579,0,Regular Sale,Low Stock,4.6,1266,0.109727195
07-05-2022,Amazon,iPhone,iPhone 13 128GB,New,799,78302,799.21,77085.64,0,Regular Sale,In Stock,4.4,679,0.054463951
07-05-2022,Amazon,iPhone,iPhone 13 128GB,Referbished,799,78302,591.51,51091.18,0.26,Regular Sale,In Stock,4.5,738,-0.521681571
07-05-2022,Flipkart,iPhone,iPhone 13 128GB,New,799,78302,787.26,78073.31,0.015,Regular Sale,In Stock,4.4,575,0.076354832
07-05-2022,Amazon,iPhone,iPhone 13 Pro Max 256GB,New,1199,117502,1213.7,119002.28,-0.012,Regular Sale,In Stock,4.4,905,0.98351131
07-05-2022,Flipkart,iPhone,iPhone 13 Pro Max 256GB,New,1199,117502,1201.03,116683.25,-0.002,Regular Sale,In Stock,4.7,966,0.932111944
07-05-2022,Flipkart,iPhone,iPhone 13 Pro Max 256GB,New,1199,117502,1189.67,118435.78,0.008,Regular Sale,In Stock,4.6,457,0.97095531
08-05-2022,Amazon,Watch,Apple Watch Series 6 ,New,429,42042,328.52,31975.27,0.234,Regular Sale,In Stock,4.3,2905,-0.94536977
08-05-2022,Amazon,Watch,Apple Watch Series 7 (45mm),Referbished,429,42042,353.04,29731.22,0.177,Regular Sale,In Stock,4.1,472,-0.995107266
08-05-2022,Amazon,iPad,iPad (9th Gen) 64GB,Referbished,329,32242,235.97,19678.42,0.283,Regular Sale,In Stock,4.1,842,-1.217919192
08-05-2022,Amazon,iPad,iPad (9th Gen) 64GB,Referbished,329,32242,245.75,20942.8,0.253,Regular Sale,In Stock,4,1090,-1.189895264
08-05-2022,Amazon,iPad,iPad Air (4th Gen) 64GB,New,599,58702,489.11,47187.86,0.183,Regular Sale,Low Stock,4.6,2590,-0.608195403
08-05-2022,Flipkart,iPad,iPad Air (4th Gen) 64GB,Referbished,599,58702,391.25,32961.05,0.347,Regular Sale,In Stock,4.4,2134,-0.923520779
08-05-2022,Flipkart,iPad,iPad Air (5th Gen) 64GB,New,599,58702,591.04,57020.83,0.013,Regular Sale,In Stock,4.6,134,-0.390255825
08-05-2022,Flipkart,iPad,iPad Pro 11-inch (M1) 128GB,New,799,78302,806.09,77777.61,-0.009,Regular Sale,Out of Stock,4.5,859,0.069800888
08-05-2022,Flipkart,iPhone,iPhone 12 Pro 128GB,New,999,97902,907.22,87384.86,0.092,Regular Sale,In Stock,4.8,2596,0.28273757
08-05-2022,Amazon,iPhone,iPhone 13 Pro Max 256GB,New,1199,117502,1191.24,116574.08,0.006,Regular Sale,In Stock,4.4,553,0.929692282
08-05-2022,Flipkart,iPhone,iPhone 13 Pro Max 256GB,Referbished,1199,117502,874.46,72934.47,0.271,Regular Sale,In Stock,4.4,820,-0.03754327
09-05-2022,Flipkart,Watch,Apple Watch Series 6 ,Referbished,429,42042,277.68,23795.31,0.353,Regular Sale,Low Stock,3.8,1643,-1.12667176
09-05-2022,Amazon,Watch,Apple Watch Series 7 (45mm),New,429,42042,431.56,42734.82,-0.006,Regular Sale,In Stock,4.4,1024,-0.70689332
09-05-2022,Amazon,Mac,MacBook Air M1 256GB,Referbished,999,97902,709.9,60408.09,0.289,Regular Sale,Low Stock,4.2,2870,-0.315180033
09-05-2022,Amazon,Mac,MacBook Air M1 256GB,New,999,97902,914.32,90992.91,0.085,Regular Sale,In Stock,4.2,982,0.362706989
09-05-2022,Amazon,Mac,MacBook Pro 14-inch M1 Pro 512GB,New,1999,195902,2038.49,201002.43,-0.02,Regular Sale,In Stock,4.7,958,2.800976231
09-05-2022,Flipkart,iPad,iPad Air (4th Gen) 64GB,New,599,58702,505.06,49421.3,0.157,Regular Sale,In Stock,4.4,849,-0.558693068
09-05-2022,Amazon,iPad,iPad Air (4th Gen) 64GB,New,599,58702,507.85,48995,0.152,Regular Sale,Out of Stock,4.9,2930,-0.568141652
09-05-2022,Amazon,iPad,iPad Air (4th Gen) 64GB,New,599,58702,508.89,50207.51,0.15,Regular Sale,In Stock,4.4,2560,-0.541267379
09-05-2022,Flipkart,iPhone,iPhone 12 64GB,New,799,78302,686.53,66907.83,0.141,Regular Sale,In Stock,4.4,939,-0.171118718
